"Barcode","variable","value","Batch","Rep","gene","ploidy","class"
338908,"SVX18.1_fitness",0.376094107623791,"X18","fitness","other","Diploid","other"
340123,"SVX18.1_fitness",0.376597014319406,"X18","fitness","other","NotSequenced","other"
345698,"SVX18.1_fitness",0.866400278064995,"X18","fitness","other","NotSequenced","other"
349198,"SVX18.1_fitness",0.317834287378879,"X18","fitness","other","NotSequenced","other"
349927,"SVX18.1_fitness",0.0856384962118259,"X18","fitness","other","NotSequenced","other"
352078,"SVX18.1_fitness",0.0283926953528817,"X18","fitness","other","NotSequenced","other"
361412,"SVX18.1_fitness",1.37628538041619,"X18","fitness","other","NotSequenced","other"
375115,"SVX18.1_fitness",0.352993539153174,"X18","fitness","other","Diploid","other"
379777,"SVX18.1_fitness",0.600921805254801,"X18","fitness","IRA2","Haploid","PKA"
381707,"SVX18.1_fitness",0.153325195068269,"X18","fitness","other","Haploid","other"
392361,"SVX18.1_fitness",0.30642769560462,"X18","fitness","Diploid","Diploid","Diploid"
414033,"SVX18.1_fitness",0.580137430541402,"X18","fitness","other","NotSequenced","other"
419648,"SVX18.1_fitness",0.042294773162487,"X18","fitness","other","NotSequenced","other"
419831,"SVX18.1_fitness",0.250157732559345,"X18","fitness","other","Diploid","other"
425471,"SVX18.1_fitness",0.333401709786503,"X18","fitness","other","NotSequenced","other"
430247,"SVX18.1_fitness",0.159280672734204,"X18","fitness","other","NotSequenced","other"
434397,"SVX18.1_fitness",0.333335212556944,"X18","fitness","Diploid","Diploid","Diploid"
454851,"SVX18.1_fitness",0.00917010593616712,"X18","fitness","other","Haploid","other"
488655,"SVX18.1_fitness",0.744266461069793,"X18","fitness","other","NotSequenced","other"
53,"SVX18.2_fitness",0.412569305838805,"X18","fitness","other","Diploid","other"
151,"SVX18.2_fitness",1.24813058979456,"X18","fitness","IRA1","Haploid","PKA"
262,"SVX18.2_fitness",0.265912071265809,"X18","fitness","other","NotSequenced","other"
273,"SVX18.2_fitness",1.05383281473252,"X18","fitness","IRA1","Haploid","PKA"
323,"SVX18.2_fitness",0.969019708708668,"X18","fitness","other","NotSequenced","other"
415,"SVX18.2_fitness",1.10219468029161,"X18","fitness","other","NotSequenced","other"
499,"SVX18.2_fitness",1.03836975893345,"X18","fitness","other","NotSequenced","other"
622,"SVX18.2_fitness",0.411752747123551,"X18","fitness","other","NotSequenced","other"
689,"SVX18.2_fitness",1.14717842130716,"X18","fitness","IRA1","Haploid","PKA"
697,"SVX18.2_fitness",0.338819327296531,"X18","fitness","other","NotSequenced","other"
1185,"SVX18.2_fitness",1.17174121332572,"X18","fitness","other","NotSequenced","other"
1322,"SVX18.2_fitness",1.14376427284299,"X18","fitness","other","NotSequenced","other"
1379,"SVX18.2_fitness",1.17336825480103,"X18","fitness","other","NotSequenced","other"
1488,"SVX18.2_fitness",1.11298565412881,"X18","fitness","other","NotSequenced","other"
1564,"SVX18.2_fitness",0.313443861837046,"X18","fitness","Diploid","Diploid","Diploid"
1617,"SVX18.2_fitness",0.925753848506837,"X18","fitness","PDE2","Haploid","PKA"
1641,"SVX18.2_fitness",-0.0281595760033254,"X18","fitness","other","Haploid","other"
1683,"SVX18.2_fitness",0.00976562072922751,"X18","fitness","other","Haploid","other"
1866,"SVX18.2_fitness",0.83310408332152,"X18","fitness","PDE2","Haploid","PKA"
2037,"SVX18.2_fitness",0.431060050963352,"X18","fitness","Diploid","Diploid","Diploid"
2039,"SVX18.2_fitness",0.859107207093562,"X18","fitness","other","Diploid","other"
2288,"SVX18.2_fitness",0.921847391970343,"X18","fitness","GPB2","Haploid","PKA"
2468,"SVX18.2_fitness",0.909113723349752,"X18","fitness","IRA2","Haploid","PKA"
2608,"SVX18.2_fitness",0.600387231541379,"X18","fitness","GPB1","Haploid","PKA"
2768,"SVX18.2_fitness",0.965244865302627,"X18","fitness","GPB2","Haploid","PKA"
2776,"SVX18.2_fitness",0.389126604743695,"X18","fitness","other","NotSequenced","other"
2808,"SVX18.2_fitness",0.475111360255461,"X18","fitness","other","Diploid","other"
3250,"SVX18.2_fitness",0.427642516294649,"X18","fitness","other","NotSequenced","other"
3298,"SVX18.2_fitness",0.914182734357052,"X18","fitness","other","NotSequenced","other"
3379,"SVX18.2_fitness",0.384085851585789,"X18","fitness","other","Diploid","other"
3406,"SVX18.2_fitness",2.72372561497501,"X18","fitness","IRA2","Haploid","PKA"
3577,"SVX18.2_fitness",0.418156761237728,"X18","fitness","other","Diploid","other"
3585,"SVX18.2_fitness",0.413341120006595,"X18","fitness","other","NotSequenced","other"
3675,"SVX18.2_fitness",1.05386806750653,"X18","fitness","IRA1","Haploid","PKA"
3730,"SVX18.2_fitness",1.26065535551431,"X18","fitness","other","NotSequenced","other"
3920,"SVX18.2_fitness",0.326429591671315,"X18","fitness","Diploid","Diploid","Diploid"
4418,"SVX18.2_fitness",0.33489805763475,"X18","fitness","other","Diploid","other"
4691,"SVX18.2_fitness",0.379979831560138,"X18","fitness","other","Diploid","other"
4791,"SVX18.2_fitness",0.643910864294442,"X18","fitness","other","Diploid","other"
4949,"SVX18.2_fitness",1.10938400491888,"X18","fitness","IRA1","Haploid","PKA"
5564,"SVX18.2_fitness",0.93170654750576,"X18","fitness","other","Diploid","other"
5654,"SVX18.2_fitness",0.364746499297372,"X18","fitness","other","NotSequenced","other"
5804,"SVX18.2_fitness",0.785539883335941,"X18","fitness","PDE2","Haploid","PKA"
6002,"SVX18.2_fitness",1.25478869951031,"X18","fitness","other","NotSequenced","other"
6174,"SVX18.2_fitness",1.08540918848955,"X18","fitness","IRA1","Haploid","PKA"
6271,"SVX18.2_fitness",0.814108771060387,"X18","fitness","PDE2","Haploid","PKA"
6391,"SVX18.2_fitness",0.764959653357069,"X18","fitness","other","Diploid","other"
6582,"SVX18.2_fitness",0.829156027898604,"X18","fitness","IRA2","Haploid","PKA"
6672,"SVX18.2_fitness",1.10955577694952,"X18","fitness","other","NotSequenced","other"
6814,"SVX18.2_fitness",0.186442051085579,"X18","fitness","other","NotSequenced","other"
7269,"SVX18.2_fitness",0.778389923875436,"X18","fitness","other","NotSequenced","other"
7291,"SVX18.2_fitness",-0.0314442077087944,"X18","fitness","other","NotSequenced","other"
7375,"SVX18.2_fitness",0.367527569959691,"X18","fitness","other","Diploid","other"
7423,"SVX18.2_fitness",0.426131924847987,"X18","fitness","other","NotSequenced","other"
7538,"SVX18.2_fitness",0.762972357666801,"X18","fitness","other","Haploid","other"
7539,"SVX18.2_fitness",0.331677864072892,"X18","fitness","other","Diploid","other"
7619,"SVX18.2_fitness",0.96894359744433,"X18","fitness","other","NotSequenced","other"
7774,"SVX18.2_fitness",0.914667466757636,"X18","fitness","GPB2","Haploid","PKA"
7799,"SVX18.2_fitness",0.941374678825886,"X18","fitness","GPB2","Haploid","PKA"
7836,"SVX18.2_fitness",1.10235013537435,"X18","fitness","IRA1","Haploid","PKA"
7953,"SVX18.2_fitness",0.96568743161277,"X18","fitness","other","Haploid","other"
7961,"SVX18.2_fitness",1.12399487673283,"X18","fitness","IRA1","Haploid","PKA"
7994,"SVX18.2_fitness",0.757777241567807,"X18","fitness","PDE2","Haploid","PKA"
8009,"SVX18.2_fitness",1.14470837037993,"X18","fitness","other","NotSequenced","other"
8297,"SVX18.2_fitness",0.804062895894565,"X18","fitness","CYR1","Haploid","PKA"
8459,"SVX18.2_fitness",0.459536220944456,"X18","fitness","other","Diploid","other"
8825,"SVX18.2_fitness",0.0290534036600298,"X18","fitness","other","Haploid","other"
9293,"SVX18.2_fitness",0.383288014032452,"X18","fitness","other","NotSequenced","other"
9518,"SVX18.2_fitness",0.343986162497408,"X18","fitness","other","NotSequenced","other"
9589,"SVX18.2_fitness",0.532149366767199,"X18","fitness","other","Diploid","other"
9689,"SVX18.2_fitness",0.675452899980351,"X18","fitness","other","Diploid","other"
9864,"SVX18.2_fitness",1.15496281459267,"X18","fitness","IRA1","Haploid","PKA"
9888,"SVX18.2_fitness",0.915351126959563,"X18","fitness","GPB2","Haploid","PKA"
10050,"SVX18.2_fitness",0.446216275933335,"X18","fitness","other","NotSequenced","other"
10103,"SVX18.2_fitness",0.878602234407123,"X18","fitness","other","Diploid","other"
10307,"SVX18.2_fitness",0.0668600511161605,"X18","fitness","other","Haploid","other"
10316,"SVX18.2_fitness",0.3172397850507,"X18","fitness","Diploid","Diploid","Diploid"
10623,"SVX18.2_fitness",0.201278230450569,"X18","fitness","other","NotSequenced","other"
10794,"SVX18.2_fitness",1.11376347182885,"X18","fitness","IRA1","Haploid","PKA"
10848,"SVX18.2_fitness",0.952413275220315,"X18","fitness","other","NotSequenced","other"
10851,"SVX18.2_fitness",0.860384577174606,"X18","fitness","GPB2","Haploid","PKA"
11056,"SVX18.2_fitness",1.13087894481638,"X18","fitness","other","NotSequenced","other"
11222,"SVX18.2_fitness",0.826591650014928,"X18","fitness","other","NotSequenced","other"
11430,"SVX18.2_fitness",1.06178275518613,"X18","fitness","RAS2","Haploid","PKA"
11456,"SVX18.2_fitness",0.543212180147239,"X18","fitness","other","NotSequenced","other"
11586,"SVX18.2_fitness",0.353897816564958,"X18","fitness","other","NotSequenced","other"
11667,"SVX18.2_fitness",0.413500619599325,"X18","fitness","other","NotSequenced","other"
11752,"SVX18.2_fitness",1.14204208642847,"X18","fitness","IRA1","Haploid","PKA"
11933,"SVX18.2_fitness",0.918457565871442,"X18","fitness","GPB2","Haploid","PKA"
12090,"SVX18.2_fitness",0.357772811372637,"X18","fitness","other","Diploid","other"
12752,"SVX18.2_fitness",0.398295999392148,"X18","fitness","Diploid","Diploid","Diploid"
12757,"SVX18.2_fitness",1.18244579299884,"X18","fitness","other","NotSequenced","other"
12785,"SVX18.2_fitness",0.893452293471648,"X18","fitness","other","NotSequenced","other"
13029,"SVX18.2_fitness",0.350523887371672,"X18","fitness","Diploid","Diploid","Diploid"
13132,"SVX18.2_fitness",1.12800622912403,"X18","fitness","IRA1","Haploid","PKA"
13183,"SVX18.2_fitness",1.13678283983913,"X18","fitness","other","Haploid","other"
13852,"SVX18.2_fitness",0.357299260645979,"X18","fitness","other","NotSequenced","other"
13872,"SVX18.2_fitness",0.310374332104907,"X18","fitness","other","Diploid","other"
14160,"SVX18.2_fitness",0.38074968352376,"X18","fitness","other","Diploid","other"
14280,"SVX18.2_fitness",0.942155357382421,"X18","fitness","GPB2","Haploid","PKA"
14485,"SVX18.2_fitness",0.848729881240437,"X18","fitness","other","NotSequenced","other"
14849,"SVX18.2_fitness",0.32276266123321,"X18","fitness","Diploid","Diploid","Diploid"
14915,"SVX18.2_fitness",0.393684920281413,"X18","fitness","other","Diploid","other"
15221,"SVX18.2_fitness",1.18881829751763,"X18","fitness","IRA1","Haploid","PKA"
15232,"SVX18.2_fitness",1.07565569068827,"X18","fitness","IRA1","Haploid","PKA"
15337,"SVX18.2_fitness",0.746528968331114,"X18","fitness","other","Diploid","other"
15787,"SVX18.2_fitness",0.735451072656591,"X18","fitness","PDE2","Haploid","PKA"
16720,"SVX18.2_fitness",0.0917674255288452,"X18","fitness","other","NotSequenced","other"
16835,"SVX18.2_fitness",0.638774913886965,"X18","fitness","other","NotSequenced","other"
17499,"SVX18.2_fitness",0.00694118714210116,"X18","fitness","other","Haploid","other"
17615,"SVX18.2_fitness",-0.00794832103028014,"X18","fitness","other","NotSequenced","neutral spikein"
17691,"SVX18.2_fitness",0.926776311932435,"X18","fitness","GPB2","Haploid","PKA"
17927,"SVX18.2_fitness",0.980528654773862,"X18","fitness","IRA2","Haploid","PKA"
18152,"SVX18.2_fitness",1.11254574332392,"X18","fitness","other","Haploid","other"
18200,"SVX18.2_fitness",0.954231169828868,"X18","fitness","IRA2","Haploid","PKA"
18352,"SVX18.2_fitness",0.354535673894828,"X18","fitness","Diploid","Diploid","Diploid"
18420,"SVX18.2_fitness",1.14804656542184,"X18","fitness","IRA1","Haploid","PKA"
18501,"SVX18.2_fitness",0.325898480429078,"X18","fitness","other","NotSequenced","other"
18860,"SVX18.2_fitness",0.329369009516949,"X18","fitness","other","NotSequenced","other"
18950,"SVX18.2_fitness",0.37069315122491,"X18","fitness","other","NotSequenced","other"
19184,"SVX18.2_fitness",0.876931950446659,"X18","fitness","PDE2","Haploid","PKA"
19219,"SVX18.2_fitness",0.399066019453185,"X18","fitness","other","NotSequenced","other"
19296,"SVX18.2_fitness",1.1760220028828,"X18","fitness","IRA1","Haploid","PKA"
19297,"SVX18.2_fitness",0.645076908851242,"X18","fitness","Diploid","Diploid","Diploid"
19379,"SVX18.2_fitness",0.57649631710661,"X18","fitness","other","NotSequenced","other"
19407,"SVX18.2_fitness",0.900070149072369,"X18","fitness","other","NotSequenced","other"
19697,"SVX18.2_fitness",0.498411890125482,"X18","fitness","other","Diploid","other"
19707,"SVX18.2_fitness",0.684120045609491,"X18","fitness","other","NotSequenced","other"
19795,"SVX18.2_fitness",0.48570500191111,"X18","fitness","other","Diploid","other"
19894,"SVX18.2_fitness",0.105446496845602,"X18","fitness","other","Haploid","other"
20083,"SVX18.2_fitness",0.345221785079581,"X18","fitness","other","NotSequenced","other"
20464,"SVX18.2_fitness",0.341937708306559,"X18","fitness","other","NotSequenced","other"
20596,"SVX18.2_fitness",0.967443081471885,"X18","fitness","other","NotSequenced","other"
20632,"SVX18.2_fitness",0.0657070958349675,"X18","fitness","other","Haploid","other"
20873,"SVX18.2_fitness",1.018065276067,"X18","fitness","IRA1","Haploid","PKA"
20967,"SVX18.2_fitness",0.853603224621725,"X18","fitness","PDE2","Haploid","PKA"
21354,"SVX18.2_fitness",0.786034240796096,"X18","fitness","other","NotSequenced","other"
21440,"SVX18.2_fitness",0.372243665690257,"X18","fitness","other","NotSequenced","other"
21529,"SVX18.2_fitness",0.913712902279205,"X18","fitness","other","NotSequenced","other"
21543,"SVX18.2_fitness",0.581370431535583,"X18","fitness","TOR1","Haploid","PKA"
21625,"SVX18.2_fitness",0.382536345681854,"X18","fitness","Diploid","Diploid","Diploid"
21956,"SVX18.2_fitness",0.935277015640323,"X18","fitness","IRA2","Haploid","PKA"
21967,"SVX18.2_fitness",1.08811883665541,"X18","fitness","IRA1","Haploid","PKA"
22011,"SVX18.2_fitness",0.870935462013913,"X18","fitness","Diploid","Diploid","Diploid"
22162,"SVX18.2_fitness",0.565430346009202,"X18","fitness","other","NotSequenced","other"
22360,"SVX18.2_fitness",0.38186597852492,"X18","fitness","other","Diploid","other"
22372,"SVX18.2_fitness",0.47836163711298,"X18","fitness","other","NotSequenced","other"
22469,"SVX18.2_fitness",0.45836493166154,"X18","fitness","other","Diploid","other"
22669,"SVX18.2_fitness",0.331455052437014,"X18","fitness","other","NotSequenced","other"
22713,"SVX18.2_fitness",0.953573967212877,"X18","fitness","other","NotSequenced","other"
23065,"SVX18.2_fitness",0.667461230013859,"X18","fitness","other","NotSequenced","other"
23688,"SVX18.2_fitness",0.910923207145321,"X18","fitness","GPB2","Haploid","PKA"
23712,"SVX18.2_fitness",1.5300483461678,"X18","fitness","other","NotSequenced","other"
23868,"SVX18.2_fitness",1.11118510050424,"X18","fitness","IRA1","Haploid","PKA"
23882,"SVX18.2_fitness",1.00639328410386,"X18","fitness","other","NotSequenced","other"
24151,"SVX18.2_fitness",0.147596434358638,"X18","fitness","other","NotSequenced","other"
24362,"SVX18.2_fitness",0.166230485654355,"X18","fitness","other","NotSequenced","neutral spikein"
24737,"SVX18.2_fitness",0.909833777071598,"X18","fitness","KOG1","Haploid","PKA"
24758,"SVX18.2_fitness",0.801604913498314,"X18","fitness","other","NotSequenced","other"
24858,"SVX18.2_fitness",0.434170019269356,"X18","fitness","other","Diploid","other"
25531,"SVX18.2_fitness",1.13112661438273,"X18","fitness","other","NotSequenced","other"
25747,"SVX18.2_fitness",0.842762225762355,"X18","fitness","IRA2","Haploid","PKA"
25780,"SVX18.2_fitness",1.12046732900733,"X18","fitness","IRA1","Haploid","PKA"
26106,"SVX18.2_fitness",0.367667926546071,"X18","fitness","Diploid","Diploid","Diploid"
26612,"SVX18.2_fitness",0.132584011396562,"X18","fitness","other","Haploid","other"
26885,"SVX18.2_fitness",0.952708207692072,"X18","fitness","other","NotSequenced","other"
27142,"SVX18.2_fitness",0.969598544000092,"X18","fitness","other","NotSequenced","other"
27346,"SVX18.2_fitness",0.406064144241748,"X18","fitness","Diploid","Diploid","Diploid"
27473,"SVX18.2_fitness",0.352440181525984,"X18","fitness","other","NotSequenced","other"
27866,"SVX18.2_fitness",0.827305954697117,"X18","fitness","other","NotSequenced","other"
28533,"SVX18.2_fitness",0.397344963967767,"X18","fitness","Diploid","Diploid","Diploid"
28740,"SVX18.2_fitness",1.10688018599523,"X18","fitness","IRA1","Haploid","PKA"
28888,"SVX18.2_fitness",0.423255885970197,"X18","fitness","Diploid","Diploid","Diploid"
29261,"SVX18.2_fitness",0.920440652641932,"X18","fitness","other","NotSequenced","other"
29375,"SVX18.2_fitness",0.0604035410097237,"X18","fitness","other","Haploid","other"
29473,"SVX18.2_fitness",1.14626718872337,"X18","fitness","other","NotSequenced","other"
29840,"SVX18.2_fitness",0.392176401007015,"X18","fitness","Diploid","Diploid","Diploid"
30578,"SVX18.2_fitness",1.12524939207022,"X18","fitness","IRA1","Haploid","PKA"
30769,"SVX18.2_fitness",0.399561800821702,"X18","fitness","other","Diploid","other"
30795,"SVX18.2_fitness",0.398972530660207,"X18","fitness","other","NotSequenced","other"
31360,"SVX18.2_fitness",1.10629523293872,"X18","fitness","IRA1","Haploid","PKA"
31607,"SVX18.2_fitness",0.322962136823814,"X18","fitness","other","Diploid","other"
32075,"SVX18.2_fitness",0.370906748517983,"X18","fitness","other","NotSequenced","other"
32201,"SVX18.2_fitness",0.346835111756044,"X18","fitness","other","NotSequenced","other"
32262,"SVX18.2_fitness",0.693755405079555,"X18","fitness","IRA2","Haploid","PKA"
32675,"SVX18.2_fitness",0.482992060760117,"X18","fitness","other","NotSequenced","other"
32685,"SVX18.2_fitness",0.398314161072695,"X18","fitness","Diploid","Diploid","Diploid"
33409,"SVX18.2_fitness",0.979867846200377,"X18","fitness","other","NotSequenced","other"
33617,"SVX18.2_fitness",0.843253426924028,"X18","fitness","GPB2","Haploid","PKA"
33976,"SVX18.2_fitness",0.361141311420308,"X18","fitness","other","NotSequenced","other"
34189,"SVX18.2_fitness",0.0128580660022519,"X18","fitness","other","Haploid","other"
34808,"SVX18.2_fitness",0.339040794539353,"X18","fitness","other","NotSequenced","other"
35898,"SVX18.2_fitness",0.320318459155328,"X18","fitness","Diploid","Diploid","Diploid"
37238,"SVX18.2_fitness",0.366017747303321,"X18","fitness","Diploid","Diploid","Diploid"
37241,"SVX18.2_fitness",0.385119623498697,"X18","fitness","other","Diploid","other"
38775,"SVX18.2_fitness",0.318622775786735,"X18","fitness","other","NotSequenced","other"
39066,"SVX18.2_fitness",0.119669721582206,"X18","fitness","other","NotSequenced","other"
39270,"SVX18.2_fitness",0.466279381750254,"X18","fitness","other","NotSequenced","other"
39633,"SVX18.2_fitness",0.16612204033786,"X18","fitness","other","Haploid","other"
39674,"SVX18.2_fitness",0.631793478501292,"X18","fitness","GPB1","Haploid","PKA"
40409,"SVX18.2_fitness",1.1814457187192,"X18","fitness","IRA1","Haploid","PKA"
40779,"SVX18.2_fitness",0.34389680717073,"X18","fitness","Diploid","Diploid","Diploid"
40865,"SVX18.2_fitness",0.670787309703526,"X18","fitness","other","Diploid","other"
41484,"SVX18.2_fitness",0.398381486856443,"X18","fitness","Diploid","Diploid","Diploid"
41601,"SVX18.2_fitness",0.106504430069743,"X18","fitness","other","Haploid","other"
42040,"SVX18.2_fitness",-0.0524081424415753,"X18","fitness","other","NotSequenced","neutral spikein"
42331,"SVX18.2_fitness",0.876735789037777,"X18","fitness","other","NotSequenced","other"
42575,"SVX18.2_fitness",0.336686538805586,"X18","fitness","other","NotSequenced","other"
43155,"SVX18.2_fitness",0.59438479491134,"X18","fitness","TFS1","Haploid","PKA"
43361,"SVX18.2_fitness",0.93947409677935,"X18","fitness","IRA1","Haploid","PKA"
43483,"SVX18.2_fitness",1.11872831134856,"X18","fitness","other","NotSequenced","other"
43692,"SVX18.2_fitness",0.846112997156168,"X18","fitness","CYR1","Haploid","PKA"
44777,"SVX18.2_fitness",0.677242878053014,"X18","fitness","other","NotSequenced","other"
44905,"SVX18.2_fitness",0.448168244120036,"X18","fitness","other","Diploid","other"
44966,"SVX18.2_fitness",0.524149550334,"X18","fitness","other","NotSequenced","other"
44971,"SVX18.2_fitness",0.441047800626837,"X18","fitness","other","NotSequenced","other"
45031,"SVX18.2_fitness",0.210497852401713,"X18","fitness","other","Haploid","other"
45512,"SVX18.2_fitness",0.142138379874679,"X18","fitness","other","NotSequenced","other"
45865,"SVX18.2_fitness",0.700032437456307,"X18","fitness","other","NotSequenced","other"
46200,"SVX18.2_fitness",0.174141202579719,"X18","fitness","other","NotSequenced","other"
46313,"SVX18.2_fitness",0.371127186330076,"X18","fitness","Diploid","Diploid","Diploid"
46892,"SVX18.2_fitness",0.985363721035817,"X18","fitness","other","NotSequenced","other"
46938,"SVX18.2_fitness",0.42203005738659,"X18","fitness","other","NotSequenced","other"
47877,"SVX18.2_fitness",0.408014131459282,"X18","fitness","Diploid","Diploid","Diploid"
48822,"SVX18.2_fitness",0.586217791639078,"X18","fitness","other","NotSequenced","other"
48904,"SVX18.2_fitness",0.31645493506164,"X18","fitness","other","NotSequenced","other"
49174,"SVX18.2_fitness",0.0152839906763009,"X18","fitness","other","Haploid","other"
50212,"SVX18.2_fitness",0.347443987890277,"X18","fitness","other","NotSequenced","other"
50232,"SVX18.2_fitness",0.388089639525537,"X18","fitness","Diploid","Diploid","Diploid"
50286,"SVX18.2_fitness",0.312458323750888,"X18","fitness","other","Diploid","other"
50878,"SVX18.2_fitness",0.366635985151073,"X18","fitness","other","NotSequenced","other"
50880,"SVX18.2_fitness",0.388844362726619,"X18","fitness","other","NotSequenced","other"
51200,"SVX18.2_fitness",0.381412482161902,"X18","fitness","Diploid","Diploid","Diploid"
51455,"SVX18.2_fitness",0.32430897472018,"X18","fitness","other","NotSequenced","other"
52221,"SVX18.2_fitness",0.380802651327532,"X18","fitness","other","Diploid","other"
52560,"SVX18.2_fitness",0.316949037039387,"X18","fitness","other","NotSequenced","other"
53054,"SVX18.2_fitness",0.154244487182371,"X18","fitness","other","NotSequenced","other"
53230,"SVX18.2_fitness",0.295375132141794,"X18","fitness","other","NotSequenced","other"
54461,"SVX18.2_fitness",0.0486977194191068,"X18","fitness","other","Haploid","other"
55340,"SVX18.2_fitness",0.394757908435681,"X18","fitness","Diploid","Diploid","Diploid"
55577,"SVX18.2_fitness",0.398789645590672,"X18","fitness","other","NotSequenced","other"
55847,"SVX18.2_fitness",0.348589489537027,"X18","fitness","Diploid","Diploid","Diploid"
56993,"SVX18.2_fitness",0.608857682167377,"X18","fitness","other","NotSequenced","other"
57117,"SVX18.2_fitness",1.12345142742542,"X18","fitness","IRA1","Haploid","PKA"
57408,"SVX18.2_fitness",0.407704356758506,"X18","fitness","Diploid","Diploid","Diploid"
57887,"SVX18.2_fitness",0.897418076159783,"X18","fitness","other","NotSequenced","other"
58107,"SVX18.2_fitness",0.0600954654077174,"X18","fitness","other","Haploid","other"
58189,"SVX18.2_fitness",0.411256664852487,"X18","fitness","Diploid","Diploid","Diploid"
58400,"SVX18.2_fitness",0.357846511391629,"X18","fitness","other","Diploid","other"
59345,"SVX18.2_fitness",0.4365689218505,"X18","fitness","other","NotSequenced","other"
59822,"SVX18.2_fitness",0.350604306456449,"X18","fitness","other","NotSequenced","other"
59999,"SVX18.2_fitness",0.445985440773925,"X18","fitness","other","NotSequenced","other"
60333,"SVX18.2_fitness",0.113651110321248,"X18","fitness","other","NotSequenced","other"
60549,"SVX18.2_fitness",-0.0255398222736105,"X18","fitness","other","Haploid","other"
60700,"SVX18.2_fitness",0.802227139262467,"X18","fitness","other","Haploid","other"
60959,"SVX18.2_fitness",0.318952850296433,"X18","fitness","other","NotSequenced","other"
60973,"SVX18.2_fitness",0.41856348599071,"X18","fitness","Diploid","Diploid","Diploid"
61570,"SVX18.2_fitness",0.407629213816474,"X18","fitness","other","NotSequenced","other"
62344,"SVX18.2_fitness",0.559861158274545,"X18","fitness","other","NotSequenced","other"
62701,"SVX18.2_fitness",0.364412676004792,"X18","fitness","other","Diploid","other"
63215,"SVX18.2_fitness",0.974575964786875,"X18","fitness","GPB2","Haploid","PKA"
63382,"SVX18.2_fitness",0.366138087077985,"X18","fitness","other","NotSequenced","other"
63891,"SVX18.2_fitness",0.503414858157054,"X18","fitness","other","NotSequenced","other"
64115,"SVX18.2_fitness",0.56292813875899,"X18","fitness","other","NotSequenced","other"
64731,"SVX18.2_fitness",0.0074927494145294,"X18","fitness","other","Haploid","other"
65196,"SVX18.2_fitness",0.426757541335953,"X18","fitness","other","Diploid","other"
65266,"SVX18.2_fitness",0.323912553012746,"X18","fitness","other","NotSequenced","other"
65692,"SVX18.2_fitness",0.416766110017629,"X18","fitness","Diploid","Diploid","Diploid"
65819,"SVX18.2_fitness",0.864637326606841,"X18","fitness","IRA1","Haploid","PKA"
66652,"SVX18.2_fitness",0.302562514249828,"X18","fitness","other","NotSequenced","other"
67711,"SVX18.2_fitness",0.32627809069841,"X18","fitness","other","NotSequenced","other"
68197,"SVX18.2_fitness",0.370464949546766,"X18","fitness","other","Diploid","other"
69575,"SVX18.2_fitness",0.399644473501466,"X18","fitness","Diploid","Diploid","Diploid"
69928,"SVX18.2_fitness",0.437054622935368,"X18","fitness","other","NotSequenced","other"
70033,"SVX18.2_fitness",0.114185312645565,"X18","fitness","other","Haploid","other"
70408,"SVX18.2_fitness",0.0617115789788816,"X18","fitness","other","Haploid","other"
70433,"SVX18.2_fitness",0.864967580992052,"X18","fitness","PDE2","Haploid","PKA"
70812,"SVX18.2_fitness",0.566959581421188,"X18","fitness","other","Diploid","other"
70982,"SVX18.2_fitness",0.362364941909335,"X18","fitness","other","Diploid","other"
71109,"SVX18.2_fitness",0.626729333177666,"X18","fitness","other","NotSequenced","other"
71696,"SVX18.2_fitness",0.363553701768414,"X18","fitness","other","Diploid","other"
71751,"SVX18.2_fitness",0.580866468314506,"X18","fitness","other","Diploid","other"
71926,"SVX18.2_fitness",0.0614016220223064,"X18","fitness","other","NotSequenced","neutral spikein"
72008,"SVX18.2_fitness",-0.0631956185582822,"X18","fitness","other","NotSequenced","other"
72395,"SVX18.2_fitness",0.0704298574607891,"X18","fitness","other","NotSequenced","other"
72591,"SVX18.2_fitness",0.915306570882408,"X18","fitness","Diploid","Diploid","Diploid"
72939,"SVX18.2_fitness",-0.0166150270314438,"X18","fitness","other","NotSequenced","neutral spikein"
73802,"SVX18.2_fitness",-0.0643295520903105,"X18","fitness","other","NotSequenced","neutral spikein"
73881,"SVX18.2_fitness",0.253996700414266,"X18","fitness","other","Diploid","other"
74033,"SVX18.2_fitness",0.306513912356798,"X18","fitness","other","Diploid","other"
74280,"SVX18.2_fitness",0.0585719935856379,"X18","fitness","other","Haploid","other"
75144,"SVX18.2_fitness",0.426529482664514,"X18","fitness","other","Diploid","other"
75669,"SVX18.2_fitness",0.558797554020779,"X18","fitness","GPB1","Haploid","PKA"
75841,"SVX18.2_fitness",0.35808849428392,"X18","fitness","other","Diploid","other"
76616,"SVX18.2_fitness",0.349566243761968,"X18","fitness","Diploid","Diploid","Diploid"
77609,"SVX18.2_fitness",-0.0608551818518823,"X18","fitness","other","NotSequenced","other"
77824,"SVX18.2_fitness",0.553876471932621,"X18","fitness","other","NotSequenced","other"
78232,"SVX18.2_fitness",0.410088312564826,"X18","fitness","other","NotSequenced","other"
78573,"SVX18.2_fitness",0.395898254811732,"X18","fitness","other","NotSequenced","other"
79953,"SVX18.2_fitness",0.00551453726695505,"X18","fitness","other","Haploid","other"
