BarcodeID,CellBatch1_fitness,24h_fitness,48h_fitness,72h_fitness,96h_fitness,120h_fitness,168h_fitness,4gen_fitness,6gen_fitness,8gen_fitness,8gen_2_fitness,9gen_fitness,CellBatch1_err,24h_err,48h_err,72h_err,96h_err,120h_err,168h_err,4gen_err,6gen_err,8gen_err,8gen_2_err,9gen_err,Global EC Fitness,Global EC Error,CloneID,Ploidy,Class,Mutated Gene,Mutation Type,Batch,Fermentation_Dependent_Component,Respiration_Dependent_Component,Stationary_Dependent_Rate,Cluster (Figure S6BC), 
71547,0.051640558,0.137786726,-0.0301421,-0.000474913,0.268037743,-0.14665719,-0.113006124,0.024270029,0.05044167,0.119107511,0.002607088,0.098419932,0.101226957,0.157711489,0.30382,0.274784619,0.239799995,0.186093686,0.247877491,0.122582528,0.113959103,0.111241983,0.138474798,0.1192039,0.059962828,0.064364403,131016-1-A3,Haploid,neutral_haploids,NA,NA,NA,0.110581927,-0.195916964,-0.002659703,NA,
71696,0.427175639,0.382139137,0.525721837,0.435320904,0.554966679,0.576926258,0.567467388,0.129519214,0.191490942,0.155665372,0.285956268,0.334836518,0.073151314,0.127752969,0.173010377,0.185025162,0.175127719,0.104354376,0.123729238,0.096122776,0.080448701,0.081867816,0.086323074,0.072796427,0.31565978,0.044557465,131017-2-B10,Diploid,pure_diploids,Other,Other,old,0.281684327,0.167513149,0.000902651,NA,
71751,0.62820939,0.388853492,0.672195439,0.986012637,1.015349767,0.951334862,0.975436294,0.310489793,0.449793934,0.490696578,0.453860757,0.534473843,0.034111469,0.112719736,0.071387695,0.062920266,0.069996011,0.073570027,0.075717234,0.050272782,0.037184894,0.052913126,0.053585859,0.046414359,0.570742663,0.023829408,E2-88-3-E3,Diploid,high_fitness_diploids,Other,Other,old,0.305322608,0.330565604,-0.000253801,4,
71793,-0.030266607,0.040467348,0.0305563,0.128010769,0.01955439,-0.069182616,-0.04340436,-0.025205069,-0.049708563,-0.103079459,0.055987641,-0.021142453,0.070810879,0.131014305,0.216429,0.156471685,0.211485237,0.122025096,0.142168566,0.088058197,0.083252332,0.088010843,0.091639742,0.086356782,-0.025640824,0.046177601,E2-88-6-H3,Haploid,neutral_haploids,NA,NA,NA,0.015942762,-0.011562889,-0.001653771,NA,
71926,-0.036702961,0.020028232,0.236438184,0.252904893,0.093731325,-0.155403997,0.015042845,0.008122526,-0.070593308,-0.154874061,-0.032790714,-0.049181243,0.072600966,0.133757521,0.162456544,0.161980199,0.221549231,0.131615006,0.15022081,0.088310771,0.085308211,0.090872682,0.095661195,0.091789457,-0.044417853,0.046727703,130719-1-G2,Haploid,neutral_haploids,NA,NA,NA,-0.123278004,0.252478278,-0.002346553,NA,
71970,0.047109839,0.196276055,0.209927,0.052836701,0.329353117,0.17174977,0.133477252,0.050615044,0.046770293,0.077691408,0.17447108,0.236388351,0.065070336,0.124587852,0.167007,0.146531532,0.12933551,0.107177175,0.123220267,0.082644827,0.067386268,0.072197119,0.076412501,0.071240543,0.099880976,0.039679299,131206-1-E5,Diploid,pure_diploids,NA,NA,NA,0.280435451,0.015926103,-0.000268756,NA,
72008,0.023029109,0.046473767,-0.180264,0.255882516,0.179258,0.05726103,0.302605969,0.027338033,0.02042963,-0.029321164,0.028803573,0.01616102,0.111768131,0.159153841,0.395398,0.29832694,0.346308,0.164943483,0.188304251,0.12587995,0.122996307,0.124619036,0.140577791,0.144564341,0.001290367,0.070457382,131122-2-H9,Haploid,neutral_haploids,Other,Other,old,-0.041871905,-0.264527395,0.001389177,NA,
72053,0.651304794,0.67146129,1.127963846,1.095730174,0.63863103,0.631793101,-0.072908033,0.642515064,0.721195135,0.694041318,0.775484271,0.733400884,0.038999572,0.112810732,0.063221299,0.063293756,0.078100688,0.080034061,0.106857711,0.056361999,0.04021728,0.056377546,0.054659384,0.051447368,0.763229142,0.025342857,131011-2-C10,Haploid,adaptive_haploids,NA,NA,NA,0.131885153,0.532586316,-0.011415684,2,
72150,0.04483729,0.025617165,-0.0050605,0.010985488,-0.087443788,-0.070535656,0.160811212,0.005065441,-0.016878751,-0.002681519,-0.016844583,0.022022048,0.078455523,0.140969136,0.239814,0.187715133,0.242858782,0.130907641,0.133196338,0.097997144,0.090314707,0.097593433,0.1077815,0.094072482,0.014732981,0.051922665,131031-1-C2,Haploid,neutral_haploids,NA,NA,NA,0.017416303,-0.03579061,0.002173006,NA,
72168,-0.083340079,0.041312728,0.071721991,-0.155378104,-0.045692771,0.024300279,0.065344333,-0.000978173,0.029747993,-0.030488046,0.026597108,-0.042759817,0.074625454,0.136201193,0.172048913,0.174758026,0.217049337,0.122633923,0.138600898,0.093684727,0.08220269,0.087310785,0.098110259,0.090777602,-0.030726626,0.047223535,131025-1-C2,Haploid,neutral_haploids,NA,NA,NA,-0.066426663,0.035477473,0.002097238,NA,
72395,-0.092700848,0.022154395,0.237169,0.31821613,0.089823179,-0.068609312,0.15851077,-0.002579124,-0.007527504,0.016850741,-0.072022669,0.049660536,0.080615841,0.141115579,0.221862,0.232868372,0.195824147,0.131618524,0.14739501,0.102241273,0.091133375,0.091166963,0.105298648,0.095813229,-0.036169113,0.050985031,131015-1-F8,Haploid,neutral_haploids,Other,Other,old,0.039369274,0.250850373,-0.000262416,NA,
72478,0.040001386,0.047371121,-0.0579037,-0.036219249,0.026555216,-0.091407207,0.651940203,0.109443657,0.119130634,0.063135341,0.047388953,0.124474233,0.107757423,0.174068517,0.342445,0.266940646,0.253107494,0.215991141,0.284135243,0.135743105,0.131754505,0.136255316,0.156653106,0.152896202,0.043764621,0.072689213,131209-1-E1,Haploid,neutral_haploids,NA,NA,NA,-0.04880225,-0.122820624,0.006681388,NA,
72566,0.090615554,0.362018395,0.346271,0.415922004,0.480389425,0.375469734,0.318289511,0.163658594,0.148214122,0.214297396,0.25131397,0.308213158,0.069549738,0.124676449,0.178434,0.136602684,0.133455708,0.104262938,0.12549518,0.087910181,0.07368157,0.073134547,0.078151377,0.069046608,0.1882063,0.041210124,131213-1-B11,Diploid,pure_diploids,NA,NA,NA,0.242841589,-0.018371961,-0.001353945,NA,
72574,0.253311597,0.360542821,0.0270181,0.220493043,0.353528803,0.398662362,0.162262331,0.224753812,0.158062702,0.171738673,0.289354935,0.341919332,0.065538688,0.123308243,0.210336,0.139912788,0.153606822,0.09447341,0.11581807,0.07817473,0.064007826,0.070323081,0.072416275,0.063850761,0.23058067,0.03927415,131209-2-E12,Diploid,pure_diploids,NA,NA,NA,0.191178501,-0.389112175,-0.001121567,NA,
72591,0.609250028,0.641037433,0.955631874,1.281878359,1.311360012,1.352367985,1.102866449,0.581065051,0.61540316,0.854444904,0.797957734,0.996814746,0.038595857,0.111799131,0.063801816,0.059860312,0.068636288,0.072547341,0.076350826,0.050550015,0.03692752,0.052072068,0.051196242,0.044908195,0.75770468,0.024490333,E2-88-3-B2,Diploid,high_fitness_diploids,Other,Other,old,0.687483138,0.367026847,-0.001694188,4,
72779,-0.191191176,-0.07811393,0.0462139,0.18294491,-0.055046899,-0.049269729,0.130933902,-0.007731161,-0.031656305,0.087477752,-0.063802993,-0.015411201,0.053731465,0.122893824,0.14659,0.108419116,0.165880899,0.098790502,0.106100001,0.067563512,0.058690261,0.064427595,0.07171552,0.067590344,-0.066892334,0.034747083,E2-88-2-C7,Haploid,neutral_haploids,NA,NA,NA,0.035505949,0.145049135,-0.000228958,NA,
72805,-0.117683892,0.101182897,0.0803216,0.041995432,-0.039365208,-0.13652398,-0.040655789,-0.038952389,0.050865607,0.000166691,0.12007551,0.027495324,0.088800162,0.143261172,0.230207,0.172344125,0.209822886,0.147449931,0.181934722,0.105697272,0.095066501,0.098113393,0.113044978,0.104727352,-0.012186558,0.055230898,131209-1-C1,Haploid,neutral_haploids,NA,NA,NA,0.107726448,-0.02433818,-0.00091301,NA,
72889,0.268945326,0.280185335,0.412177,0.477790529,0.477754098,0.501946134,0.41849985,0.142090881,0.16266076,0.245453366,0.281471382,0.386203059,0.061736524,0.121357085,0.164921,0.130711535,0.124318211,0.093167832,0.103546037,0.077717621,0.062431499,0.067421841,0.072574984,0.062725499,0.272438062,0.037556273,131017-5-E7,Diploid,pure_diploids,NA,NA,NA,0.381995169,0.153990276,-0.000683334,NA,
72970,-0.180138418,0.005993748,0.0707883,0.08490951,0.4051996,0.014051545,-0.046464525,0.03858433,-0.01113267,0.095747524,-0.064236636,-0.102910879,0.080395671,0.140791782,0.219368,0.165911554,0.160028328,0.147558382,0.181779939,0.103695395,0.092565287,0.090337403,0.114676926,0.118082934,-0.052265992,0.051703688,131016-6-F6,Haploid,neutral_haploids,NA,NA,NA,-0.095913884,0.075593644,-0.002700814,NA,
73049,0.302021426,0.527304585,0.704828791,0.847307513,1.013525183,0.935298586,0.805499077,0.449166593,0.424914753,0.514592039,0.579809356,0.722528378,0.062032469,0.119246771,0.114437094,0.094454325,0.084404339,0.08337906,0.097579424,0.081136026,0.060365779,0.067795508,0.072852649,0.060908732,0.476291549,0.036705828,130719-1-A1,Diploid,high_fitness_diploids,NA,NA,NA,0.446769909,0.207111574,-0.000969955,4,
73322,-0.104214981,-0.018050503,0.239975423,0.279498466,-0.080048257,-0.198907872,0.019029448,-0.000806952,-0.012357536,0.076504204,-0.026106893,0.013351578,0.07358169,0.134217602,0.150993448,0.219024282,0.192520353,0.125939486,0.140221837,0.092130682,0.084969506,0.083778449,0.096620489,0.087783375,-0.001294972,0.045731737,131101-1-G4,Haploid,neutral_haploids,NA,NA,NA,0.054288376,0.301030248,-0.000806308,NA,
73431,-0.060317733,-0.012095423,-0.0852646,-0.037994402,0.341475544,-0.092767141,0.204373268,0.001666258,-0.033985026,-0.022488992,0.160595199,0.031745591,0.079050681,0.136919384,0.22471,0.170436752,0.168668373,0.133537691,0.152500562,0.102147974,0.094923583,0.093517263,0.096333733,0.097015743,0.008441038,0.049879767,131209-1-F3,Haploid,neutral_haploids,NA,NA,NA,0.117635113,-0.085364039,0.001180154,NA,
73466,0.23824234,0.281010649,0.173944,0.37751732,0.527724783,0.710169485,0.416948062,0.143461088,0.179493245,0.256968408,0.353470457,0.354576259,0.065538444,0.124377323,0.196787,0.128444611,0.124480435,0.095333863,0.112568026,0.082631134,0.065196761,0.069789039,0.072797841,0.062567015,0.274904436,0.039143523,130822-1-C12,Diploid,pure_diploids,NA,NA,NA,0.368293684,-0.124911091,6.20E-05,NA,
73517,0.190308353,0.232341949,0.444737,0.501683066,0.500971354,0.524913363,0.222142048,0.121323803,0.048277871,0.144187713,0.296979426,0.226762304,0.070834037,0.129585215,0.211121,0.166201122,0.152346651,0.104687217,0.133580958,0.087360723,0.078373331,0.077903847,0.078858289,0.070765484,0.218194054,0.04274448,131213-1-B10,Diploid,pure_diploids,NA,NA,NA,0.255041724,0.247794227,-0.003186149,NA,
73731,0.073541327,0.174500196,0.167225,0.184762279,0.212667228,0.03741507,0.194314395,-0.063700828,-0.032523322,-0.011250769,-0.051217763,-0.041923556,0.087487258,0.141266613,0.235224,0.203503591,0.226436699,0.13464892,0.158306586,0.106483956,0.103921587,0.100676919,0.111010487,0.106472406,0.022416008,0.055171185,131127-1-D7,Haploid,neutral_haploids,NA,NA,NA,0.04040032,-0.008487728,0.000127669,NA,
73802,-0.083500985,-0.000959143,0.096330461,0.127769342,-0.025942556,0.024690815,-0.102219686,-0.007550385,0.025301143,0.026716299,-0.044456625,0.028373102,0.065162099,0.128762249,0.144944744,0.153120423,0.190961317,0.112547261,0.133966059,0.081076575,0.071449717,0.077605101,0.086961779,0.081738333,-0.028419644,0.041473232,E2-88-9-B10,Haploid,neutral_haploids,NA,NA,NA,0.019508106,0.113504537,-0.002135582,NA,
73881,0.277343745,0.347160361,0.566649255,0.463968846,0.449716179,0.459356046,0.341397916,0.090355217,0.079202305,0.08590823,0.207098179,0.236241837,0.06667239,0.121251874,0.139017728,0.137102936,0.143168899,0.096748191,0.108178618,0.082524845,0.068067785,0.073052979,0.074136328,0.065139301,0.2252065,0.039343567,131031-1-H2,Diploid,pure_diploids,Other,Other,old,0.231960689,0.256070376,-0.001357389,NA,
73962,0.079558026,0.290079814,0.275353087,0.360342812,0.383795722,0.492290311,0.262633946,0.070462823,0.140236786,0.239873999,0.268146796,0.349367134,0.071378294,0.125697623,0.146419711,0.145401897,0.137642583,0.101368047,0.119688208,0.088134623,0.067388257,0.072972045,0.076729693,0.064729886,0.198231744,0.040805452,131011-1-F9,Diploid,pure_diploids,NA,NA,NA,0.447772898,-0.017181182,-0.00117313,NA,
73973,0.094352422,0.328243523,0.392503025,0.352535941,0.434196498,0.402556373,0.392507057,0.157026398,0.18304128,0.209288485,0.311507144,0.388477724,0.049092827,0.117048504,0.10216586,0.101741479,0.106906972,0.08781616,0.099518795,0.064802363,0.050135449,0.060805791,0.061995741,0.05540682,0.205888209,0.030988273,E2-88-3-A1,Diploid,pure_diploids,NA,NA,NA,0.344432121,0.074969419,0.000206785,NA,
74033,0.135871706,0.343661632,0.336731532,0.45456307,0.652335826,0.480852999,0.56160262,0.085747553,0.115487564,0.116093731,0.250762134,0.345591429,0.055877372,0.117696307,0.120485642,0.107074871,0.126045408,0.090755994,0.099669658,0.069353519,0.054751669,0.063886178,0.065325265,0.057482439,0.17722228,0.033932224,E2-88-1-B10,Diploid,pure_diploids,Other,Other,old,0.371949076,-0.008085116,0.000599086,NA,
74160,-0.212659197,-0.177956412,-0.0945546,-0.232838516,-0.023469959,-0.341676576,-0.815844057,0.060992922,-0.095913027,-0.091018489,-0.057125565,-0.160174977,0.124728997,0.175526933,0.372671,0.331908558,0.339286275,0.246808466,0.399417155,0.135358235,0.146065457,0.137675031,0.151449616,0.174573088,-0.128952745,0.077189694,131015-1-B8,Diploid,pure_diploids,NA,NA,NA,-0.277320306,0.097302114,-0.006671189,NA,
74185,-0.123679542,0.017606266,0.171146,0.114151736,0.301750024,-0.071502339,-0.014657619,-0.045019204,-0.030826275,-0.034116306,-0.060270996,-0.054726868,0.093238054,0.148332595,0.265522,0.221185964,0.265454347,0.154236729,0.181448387,0.114562299,0.105866493,0.108499405,0.126053295,0.112709627,-0.066729976,0.060073764,131016-3-H12,Haploid,neutral_haploids,NA,NA,NA,-0.018190834,0.179129689,-0.001920178,NA,
74280,0.100391284,0.008020634,0.261781485,0.108236489,0.043287154,0.162029689,0.113691612,-0.10840227,-0.050138535,-0.15354378,0.051939055,-0.014370688,0.083675718,0.144544051,0.20187999,0.265829307,0.253857797,0.136247351,0.154586726,0.107463234,0.103153448,0.10645156,0.110575052,0.10199478,0.033965623,0.054441658,131011-1-C1,Haploid,neutral_haploids,Other,Other,old,0.119248001,0.296054326,0.000145263,NA,
74333,0.227543901,0.226811322,0.209081,0.275321852,0.421843175,0.479363837,0.285779075,0.130725901,0.200571079,0.183425477,0.28048071,0.266844865,0.049415515,0.116698138,0.135141,0.10244236,0.10458223,0.082531313,0.092336118,0.064490549,0.049515786,0.060035625,0.061124865,0.054566512,0.228452308,0.031475659,131206-1-A10,Diploid,pure_diploids,NA,NA,NA,0.197987398,-0.020685376,-0.00027815,NA,
74421,0.235127153,0.298977651,0.0982438,0.182199763,0.379219585,0.379942529,0.388360148,0.059203985,0.08826238,0.095158577,0.341079182,0.285779573,0.053170058,0.117858625,0.167265,0.127605131,0.121986663,0.091298638,0.098540592,0.067483854,0.055155517,0.063935762,0.062162958,0.055659637,0.222007085,0.033465918,E2-88-5-G9,Diploid,pure_diploids,NA,NA,NA,0.39041255,-0.234189493,0.001529782,NA,
74438,-0.042045656,-0.071210176,-0.00267926,-0.127393603,-0.047083496,-0.301624723,0.370328894,0.050318781,0.028029052,0.171885023,0.025546246,0.009721513,0.097038495,0.156264909,0.234493,0.276453272,0.224597621,0.176161875,0.205210562,0.12580825,0.110124315,0.099674338,0.127028866,0.130443372,0.05006911,0.059027156,131202-2-G2,Haploid,neutral_haploids,NA,NA,NA,0.058157379,0.079952735,0.005463729,NA,
74532,0.243678975,0.359626337,0.269245,0.372385235,0.418503969,0.336377772,0.304019677,0.134017378,0.095035453,0.187162531,0.276473395,0.335582808,0.057561936,0.120003305,0.161507,0.11518626,0.120691863,0.099510802,0.115441229,0.073200062,0.059487744,0.066552386,0.065341469,0.058175697,0.238556463,0.035352328,131015-1-E5,Diploid,pure_diploids,NA,NA,NA,0.357580605,-0.105444893,-0.000930848,NA,
74579,0.189609813,0.350059641,0.228887,0.376476341,0.436716872,0.390151362,0.29781645,0.176144274,0.118217167,0.223292218,0.323297839,0.284369478,0.055699692,0.118886776,0.15714,0.113403292,0.115872154,0.091467292,0.103938435,0.070401645,0.057661808,0.063774834,0.065577719,0.058486794,0.238299669,0.034478152,131007-1-G9,Diploid,pure_diploids,NA,NA,NA,0.254433211,-0.141368081,-0.001065862,NA,
74674,0.24119559,0.312770111,0.0915387,0.408617405,0.392355984,0.526991324,0.227424169,0.074415938,0.14413415,0.189473693,0.25583444,0.240438261,0.072876039,0.125859837,0.238871,0.155624945,0.148872649,0.103478597,0.130160358,0.093982214,0.072927308,0.075314922,0.08355811,0.072330429,0.222837051,0.043629557,131127-1-F4,Diploid,pure_diploids,NA,NA,NA,0.273632463,-0.258103312,-0.001931232,NA,
74762,0.205762822,0.254795246,0.187365,0.292000175,0.313423153,0.356687431,0.246497116,0.076783865,0.087502856,0.171730905,0.231248049,0.27602852,0.044378258,0.115271791,0.120153,0.089336177,0.101605575,0.08241307,0.090856874,0.059088522,0.046604165,0.056761989,0.057081722,0.051105295,0.202400705,0.028936212,E2-88-3-D9,Diploid,pure_diploids,NA,NA,NA,0.337578395,-0.078668621,-0.000463586,NA,
74828,0.057884395,0.239325107,0.138157,0.174754653,0.339826159,0.283325477,0.194497104,0.176153597,0.118496123,0.270155708,0.24861745,0.331570001,0.076442914,0.129454586,0.212416,0.166540855,0.151845691,0.116076846,0.143428374,0.095666981,0.078607175,0.076925695,0.081332377,0.072309348,0.187368496,0.044131568,131016-6-C8,Diploid,pure_diploids,NA,NA,NA,0.304769772,-0.118029458,-0.000414003,NA,
74917,-0.121111802,-0.048778348,0.225029,-0.442495,0.022140836,0.002392329,-0.143672214,0.148883445,0.113216565,0.003635247,0.054508412,0.087182131,0.101866583,0.168035112,0.334545,0.461456,0.273703964,0.181855397,0.275580166,0.130447767,0.111200388,0.120579677,0.147326848,0.138559617,-0.031339202,0.067396401,131101-1-A1,Diploid,pure_diploids,NA,NA,NA,-0.176027577,0.319441906,0.000141624,NA,
75075,0.161296991,0.25108048,0.444575,0.662694005,0.378667354,0.217195079,0.208933172,0.209934314,0.132812421,0.273738355,0.32129669,0.35897966,0.075317699,0.129740779,0.214257,0.152064979,0.153618287,0.126968123,0.149596231,0.095071958,0.077979508,0.078659209,0.08553386,0.074293369,0.254399467,0.044884458,131016-2-D2,Diploid,pure_diploids,NA,NA,NA,0.311242264,0.225743607,-0.004407213,NA,
75144,0.198162418,0.363686872,0.342103937,0.313296801,0.40025035,0.322663419,0.340306512,0.13376495,0.127292304,0.247105834,0.316884781,0.348087786,0.057435487,0.118723883,0.121010255,0.118654959,0.1211219,0.098461317,0.112101829,0.069972643,0.056434022,0.062851723,0.064102967,0.056889926,0.257051389,0.033943642,E2-88-10-E1,Diploid,pure_diploids,Other,Other,old,0.390333808,-0.02518009,-1.22E-05,NA,
75274,0.000215931,0.311646207,0.101616413,0.103372816,0.197244177,0.191897925,0.301232298,0.248015036,0.176064943,0.268701528,0.333569296,0.377714418,0.048987032,0.115757765,0.09618489,0.094847143,0.103115481,0.090027834,0.100252618,0.060976511,0.048040234,0.058391375,0.058688777,0.052828565,0.168461279,0.030036314,E2-88-3-B3,Diploid,pure_diploids,NA,NA,NA,0.251967471,-0.245034759,0.001905183,NA,
75319,0.17296508,0.315805786,0.121623,0.266384049,0.437528061,0.364324314,0.433117226,0.178063266,0.113286416,0.190855892,0.246816875,0.324947587,0.049775346,0.116400518,0.136198,0.101473017,0.105783967,0.088999948,0.09594758,0.062279485,0.050670022,0.059880527,0.061002938,0.054069867,0.194919492,0.031541914,E2-88-2-B12,Diploid,pure_diploids,NA,NA,NA,0.252070149,-0.226546584,0.001299868,NA,
75349,0.056577834,-0.101065702,0.151677,0.136581104,-0.170111436,-0.025077516,-0.159465966,-0.037525067,0.014785855,-0.053340457,0.018429608,0.005591424,0.073280599,0.139837586,0.22596,0.171583452,0.240303255,0.133388568,0.160434425,0.095883415,0.081854674,0.090808376,0.097196923,0.090005563,0.020762978,0.048061191,131101-1-H9,Haploid,neutral_haploids,NA,NA,NA,0.029793212,0.294866485,-0.002572511,NA,
75438,-0.019496242,-0.028938836,0.119255,0.290448471,-0.087329722,-0.053145572,-0.205415556,-0.034895404,-0.01430058,-0.044951436,0.079969183,-0.148040881,0.086448255,0.146393432,0.259025,0.182999513,0.269933192,0.15374756,0.192458502,0.105577248,0.098713299,0.099707684,0.118786396,0.119749319,0.000982527,0.055886679,131206-1-A7,Haploid,neutral_haploids,NA,NA,NA,-0.062579543,0.172892809,-0.004782252,NA,
75446,0.02041944,-0.166461626,0.183121932,0.309919,0.134742583,0.073048838,0.014064195,0.077324502,0.045279044,0.102431282,0.167349591,0.091999156,0.095562995,0.160386592,0.247652128,0.387614,0.28609493,0.16509723,0.189922299,0.116978526,0.108728877,0.110662531,0.130096383,0.110770929,0.08806559,0.061250829,131025-1-A4,Haploid,neutral_haploids,NA,NA,NA,0.082533119,0.407847484,-0.002226541,NA,
75560,0.060602316,-0.043799487,0.0737621,0.165395285,-0.084644312,0.142317638,-0.049252115,-0.008079447,0.061694938,-0.012028468,0.041338501,0.019743853,0.070221935,0.136380885,0.199117,0.150763349,0.221624377,0.114160307,0.140687169,0.093965922,0.083520832,0.086808606,0.097231338,0.089940088,0.03628488,0.046299618,131010-2-G5,Haploid,neutral_haploids,NA,NA,NA,0.006345739,0.137155185,-0.001807672,NA,
75585,0.182492584,0.337147378,0.162415,0.323370743,0.466129846,0.563287627,0.340111356,0.188206138,0.214358148,0.254267873,0.339578323,0.406940696,0.050602805,0.11609516,0.132062,0.095832107,0.098121993,0.084040335,0.096195416,0.064874223,0.049924464,0.059613143,0.061315949,0.054022819,0.243611407,0.031698273,E2-88-7-A5,Diploid,pure_diploids,NA,NA,NA,0.336405527,-0.203854441,1.48E-05,NA,
75669,0.55915988,0.482034205,0.548692,0.848473447,0.690343951,0.599353359,0.435073813,0.479197401,0.448825512,0.501269147,0.580954643,0.545995033,0.055885946,0.120476033,0.14626,0.095642921,0.097427188,0.10310038,0.129791113,0.080382419,0.059068766,0.068850267,0.067576061,0.061717891,0.549209754,0.035424788,130822-2-D5,Haploid,adaptive_haploids,GPB1,Nonsense,old,0.164666308,0.077767428,-0.004285732,5,
75746,-0.078051699,0.007378875,0.335620071,0.180937106,0.117577751,-0.022750617,-0.012418099,0.000334264,0.000982329,-0.005406628,-0.074059181,0.009823271,0.063020279,0.127977254,0.124722124,0.12975577,0.150299251,0.108466781,0.124094419,0.080469482,0.069733014,0.075432761,0.084883011,0.080403442,-0.014757199,0.039821683,131017-4-A7,Haploid,neutral_haploids,NA,NA,NA,-0.028690107,0.382948063,-0.002061595,NA,
75832,0.02549833,-0.076725181,0.170656,0.082615245,0.107822886,0.160557607,0.104564237,0.016895606,0.058791347,0.119698916,0.003588487,0.073649318,0.098672669,0.160347838,0.324053,0.27622108,0.279317492,0.151813348,0.183377564,0.130223046,0.113456843,0.116790104,0.138064596,0.127787528,0.055493942,0.064819506,131127-1-A12,Haploid,neutral_haploids,NA,NA,NA,0.088260364,0.288611378,1.92E-05,NA,
75841,0.100024172,0.371571904,0.190329,0.127315997,0.232943112,0.113562334,0.195721756,0.17107803,0.13731719,0.248378355,0.314199898,0.375722127,0.052816729,0.117135146,0.133108,0.109936851,0.114472585,0.100768203,0.108408948,0.06615489,0.052234006,0.061808095,0.061717343,0.056763538,0.206665731,0.032630089,E2-88-9-E12,Diploid,pure_diploids,Other,Other,old,0.363636456,-0.211450055,0.000352526,NA,
75938,-0.230448148,0.066762343,-0.0328923,-0.184376968,0.068992113,-0.127265601,0.065302817,0.032228115,0.020541292,-0.042072027,0.050113279,0.092271297,0.089809145,0.142740917,0.246794,0.289905595,0.203906133,0.159084973,0.190983031,0.113191681,0.098014704,0.107161178,0.114694767,0.118334411,-0.095439097,0.057401238,131016-5-G11,Haploid,neutral_haploids,NA,NA,NA,0.028886137,-0.116263751,0.001512669,NA,
76005,0.09887378,-0.027443465,0.118179,0.3367267,-0.321118,-0.050472227,-0.279274568,-0.003113501,-0.043058754,0.00097274,0.101827317,-0.049657083,0.098786985,0.157141107,0.272869,0.297755164,0.480621,0.163686143,0.219931477,0.172644168,0.12739834,0.127793954,0.137514983,0.14079647,0.074617814,0.065935962,131010-2-E6,Haploid,neutral_haploids,NA,NA,NA,0.040240274,0.169892876,-0.00538859,NA,
76212,-0.04997854,-0.046465563,0.0669412,0.044660646,0.079516801,-0.035176397,0.113381225,-0.006690331,-0.001704571,-0.063638249,0.032851694,-0.004884617,0.07366879,0.133318198,0.227617,0.175402778,0.180263765,0.117526262,0.132519714,0.096950735,0.083802494,0.08729336,0.095953209,0.090267583,-0.028642436,0.047489655,131017-5-E1,Haploid,neutral_haploids,NA,NA,NA,-0.01468226,0.132307891,0.000735445,NA,
76325,-0.064562221,0.018965455,-0.0139643,-0.087804266,-0.156605538,-0.22271741,0.026233552,0.189356767,0.09566813,0.10334604,0.088240952,-0.000285896,0.075281115,0.138377793,0.226002,0.224075636,0.216537734,0.139631154,0.169379826,0.095977311,0.084448412,0.089138011,0.093149436,0.099819365,0.026332497,0.047829016,131031-1-C4,Haploid,neutral_haploids,NA,NA,NA,-0.225767186,-0.038418048,0.001687449,NA,
76616,0.205513381,0.34128427,0.171298956,0.259518004,0.345134239,0.356592722,0.416352515,0.171196935,0.133007311,0.208504179,0.274086501,0.331369249,0.043935211,0.114263612,0.091472526,0.0875557,0.095912742,0.081205209,0.087490987,0.055441148,0.043996565,0.055762917,0.055676937,0.049365815,0.220331895,0.027931751,E2-88-2-E10,Diploid,pure_diploids,Other,Other,old,0.276035449,-0.198316199,0.001508052,NA,
76757,0.158381361,0.311338845,0.230055,0.249844112,0.324416821,0.457369527,0.47843322,0.131645739,0.118047255,0.216606722,0.268070191,0.334476365,0.058614968,0.119618692,0.156383,0.124870554,0.120044169,0.0928215,0.106738796,0.075732678,0.058629643,0.06539702,0.067907174,0.061364535,0.209915033,0.03574561,130822-2-D8,Diploid,pure_diploids,NA,NA,NA,0.351180283,-0.094831152,0.002355195,NA,
76792,-0.224743863,0.054787713,-0.00675818,0.030820364,-0.157244763,-0.164367883,0.248047425,0.059168123,-0.065647378,0.066383241,-0.122094802,0.006662697,0.111182295,0.155105499,0.292803,0.266847627,0.298329216,0.178747542,0.201474729,0.131100328,0.131554475,0.115591813,0.138579588,0.127784216,-0.089528549,0.067500714,131209-2-E3,Haploid,neutral_haploids,NA,NA,NA,-0.05907974,-0.071803541,0.003330563,NA,
76829,-0.121618995,-0.089137279,-0.18313,-0.377505,-0.066260241,-0.380742419,-0.107740485,-0.151451082,-0.325045372,-0.326040384,-0.148722134,-0.293393109,0.092044821,0.149706668,0.310768,0.424385,0.292327209,0.185840863,0.174720728,0.107158771,0.120997699,0.120781965,0.129427721,0.125391342,-0.185007946,0.062423109,E2-88-8-D9,Haploid,neutral_haploids,NA,NA,NA,-0.163952817,-0.109658175,0.002154075,NA,
76845,0.177215489,0.279708416,0.858908,0.771495127,0.983744213,0.552550439,0.277361178,0.0024524,0.243878809,0.221187736,0.293219739,0.332440465,0.110322706,0.153001396,0.380627,0.343034816,0.247492036,0.145709295,0.212894042,0.157442931,0.115045565,0.110934647,0.116581991,0.105051389,0.246152255,0.064031785,131122-2-H8,Diploid,pure_diploids,NA,NA,NA,0.417056923,0.675732848,-0.007047888,NA,
