13.1_error,13.1_fitness,13.2_error,13.2_fitness,13.3_error,13.3_fitness,18.1_error,18.1_fitness,18.2_error,18.2_fitness,18.3_error,18.3_fitness,20.1_error,20.1_fitness,20.2_error,20.2_fitness,20.3_error,20.3_fitness,21.1_error,21.1_fitness,21.2_error,21.2_fitness,21.3_error,21.3_fitness,23.1_error,23.1_fitness,23.2_error,23.2_fitness,23.3_error,23.3_fitness,3.1_error,3.1_fitness,3.2_error,3.2_fitness,3.3_error,3.3_fitness,6.1_error,6.1_fitness,6.2_error,6.2_fitness,6.3_error,6.3_fitness,A_error,A_fitness,B_error,B_fitness,C_error,C_fitness,D_error,D_fitness,E_error,E_fitness,F_error,F_fitness,barcode,class,gene,ploidy,type,3_fitness,3_error,6_fitness,6_error,13_fitness,13_error,18_fitness,18_error,20_fitness,20_error,21_fitness,21_error,23_fitness,23_error,1BB_M3_fitness,1BB_M3_error,1BB_Baffle_fitness,1BB_Baffle_error
0.05935094919324775,1.3281148362619923,0.05935183873465328,1.232471493469202,0.0595674628579682,1.0995446853874113,0.07146012356869882,0.9731469871435181,0.07154596164349245,1.19495656369298,0.07149145084910681,1.2392403128694838,0.8826297350576239,,1.505982524001086,,0.9643513583154006,,0.9096859139842899,,0.5029491962678805,,1.9700271153730724,,1.2234617069279952,,0.3150237038012595,1.4875605629846333,0.828624316569303,,0.06402287496546946,0.9714072346448968,0.06403813673482664,1.0943734816370172,0.06400336463997301,1.058565651557084,0.09302410853624445,1.3530868437300811,0.09308541473207793,1.2347113068697322,0.09317810622559806,1.5173670660516911,inf,,0.9180923864617229,,2.5236989245544774,,1.199967494472355,,inf,,1.3914571515770542,,1185,other,other,NotSequenced,other,1.0414463242018994,0.021340485205561057,1.3683356380088116,0.031031944486837795,1.2201897824970707,0.01980774751658535,1.1357424895339654,0.023833053698935017,0.0,0.3528627960979956,0.0,0.2781517272481375,0.9083439017984697,0.1923618220260639,0.0,0.4312548152959642,0.0,1.3914571515770542
0.06008922497119309,1.3214221727973403,0.06012672330711435,1.2827262127874455,0.061279288137476406,0.9107596372288741,0.07211009137536727,1.0432886722403003,0.07262678721140069,1.1052359251945947,0.07235445709266078,1.1211810314362232,0.2649519173667742,1.4736408438769206,0.4444612814300305,0.7700328963442538,0.21537991220055008,0.9135637217188338,0.15962400087213585,2.271660661560271,0.19386818603649225,0.2965544098915259,0.18093416695242975,1.3070350961207926,0.5819018588739232,1.0892959656271848,0.18379375442762746,2.4823415874719577,0.4706599856271767,,0.06487591673414443,1.0307466822487803,0.06561794573178453,1.0151769168155993,0.06445168361948446,1.0499885779806444,0.09343838217792172,1.0878226471977435,0.09428399001901215,0.9922082781572016,0.0947885772121873,1.3754695101825876,inf,,inf,,inf,,inf,,inf,,inf,,1322,other,other,other,other,1.0320737235187225,0.021659427376839777,1.151244286671634,0.03138900517752206,1.1733128845934657,0.02016446699097279,1.0898300474500935,0.0241210543951954,1.0814577865962673,0.09374581351105972,1.3560568731914227,0.05899796188172649,1.6563964264171223,0.10771149472238584,,inf,,inf
0.059238142313523014,1.47421275719498,0.05924137413181948,1.421349826967964,0.059294882857669415,1.20330192621025,0.07139037137529666,0.9781168392012868,0.07141035851797213,1.18297200077285,0.0714008226872484,1.2283993928216304,0.1509204543244518,1.2318995556731411,0.15014874208660856,1.168511815133293,0.1498831624284643,0.9046738732899225,0.10533797841758279,1.0206751656120376,0.1052773304483993,0.9913637270700366,0.10515985588443212,0.9545914582526919,0.08911991174555643,1.1950137955050504,0.0894692281739381,1.0854545649429548,0.08897242966510169,1.1439481830273646,0.06396378504732078,1.1252570538337652,0.0639713356362432,1.1297101412721744,0.06395781553614271,1.1049046377249003,0.09299793058260433,1.3760619255675464,0.09300881911590879,1.2249604787376154,0.09302853363812039,1.60652950803332,0.06721836212566025,0.8795555077488092,0.06723128476371816,0.9725238612870655,0.06720601010891167,0.9178133825373944,0.06729031412441878,1.018581076265237,0.040661648015704,0.9459776803305485,0.04036164711263387,0.7805232168791646,1379,other,other,other,other,1.1199564255770702,0.02132143719826032,1.4025018597673258,0.031003919795858134,1.3663391743973183,0.019752707226565393,1.1298196420919133,0.023800172197893675,1.1013564081972813,0.050105389072161416,0.9888579176818144,0.03508611209820211,1.1415465084607805,0.02972890125945205,0.9470967804588769,0.016809119309659577,0.8629441386209574,0.020255546082499118
0.05938637149634124,1.3465178146304384,0.059398631014328775,1.3063769705768193,0.05969750345155703,1.0151711322222652,0.07150474004814023,1.0068953722989602,0.07161837478514338,1.1356681258419181,0.07157138442464518,1.1731615362080394,0.1522773384920398,1.2578938965964523,0.15056231408239623,1.1634960910552945,0.15001872250013987,0.8565271185730055,0.10565140102190425,0.9616389062483436,0.10546126388837074,0.9481881690768754,0.10527419991049365,0.864631353569335,0.08961377766346436,1.2190650441832305,0.09031996511403405,0.9569814521282598,0.08921282521700243,0.9551505853638408,0.06404114119766724,1.154321366232619,0.06408922872603413,1.1771295303272493,0.0639999731442763,1.1133795906977453,0.09303625759531872,1.3092155554105032,0.09310753569551083,1.1881223415133975,0.09322328488772225,1.494905969545307,0.06739284017471489,0.898404837735472,0.0674599067835849,0.9697175333928615,0.06736977058851275,0.9013035068828816,0.06764074760677398,1.0390912202695883,0.0444387905160667,0.8955421458599183,0.04357589618959248,0.7029558802528689,1488,other,other,NotSequenced,other,1.1482621297311955,0.021347808972245197,1.330674503571198,0.03104076520781411,1.2230440372624483,0.019831273784093648,1.1052044732380737,0.023854934236454305,1.0917311458197672,0.05031555844931389,0.9247617384591441,0.03515402113975729,1.043825852714511,0.0299043972201537,0.9520407763393148,0.016866412267736167,0.7983049570006984,0.022001556726494134
0.08398623217790507,0.37931143508510534,0.08725106636080213,0.14152827192807255,0.09419556892256234,0.03024118268133621,0.08535662759118547,0.31514101621947826,0.10171720618805397,0.2722859524089309,0.09191488209141252,0.2538500385965326,0.16393765982779196,0.35320370683955954,0.15821137323717055,0.4626210886672578,0.15186571719376424,0.4350474892447728,0.1143078389619658,0.4313118000583311,0.11235886586203216,0.4621829633830354,0.10861598258087152,0.4689672580823879,0.099085047014947,0.45369445405086406,0.09916587143554037,0.44706681623653943,0.09242652609600292,0.4746328318994023,0.1053502484565726,0.1930506080746721,0.11251435104455267,0.30356426979855705,0.08902196512099024,0.35445083195830124,0.16588875352198879,0.08447484467495252,0.20801885162165495,0.268878858162627,0.2700188745444483,inf,0.0755438123965097,0.18079281005933756,0.07197382841451881,0.3254908342964446,0.07143134961003546,0.31103083322527725,0.07094841409948924,0.4246346327970664,0.054920414612453075,0.34561954593601046,0.051098189210040695,0.1957325136706839,1564,Diploid,Diploid,Diploid,Diploid,0.2874432261981619,0.033768856563189044,inf,0.06878128953332249,0.19007358302630228,0.029425523691500678,0.28158378209822776,0.03083910622143808,0.4179494224311195,0.05261689494559831,0.45445225171834897,0.037236862698340215,0.45884697861980517,0.03226237368066603,0.31244533901005306,0.018107579074608693,0.2679741359773544,0.0264702008532355
0.060158916346082565,0.9583294201850407,0.06007257918450627,1.0971655515505707,0.06085371537018515,0.8673976560371609,0.07183216549780383,0.7271464030183875,0.07239752737046633,0.8511499460464517,0.07202733622593653,0.9808525659229734,0.15475219584227926,0.9361001110938749,0.1521869791429304,0.9518519887832054,0.15040629616947432,0.5902124915313075,0.10699720908722002,0.46067233250057693,0.10598949031580092,0.4562131196710263,0.1061004525367778,0.7434054346659297,0.09232685183890008,0.5445561287128342,0.09340363734242209,0.8137978344612201,0.09015727500876436,0.8754879306980226,0.06476195122071665,0.7607795291156627,0.06495731407268353,0.8459987125054412,0.06460602577697774,0.7571178590547634,0.09337693313925052,0.8017756129896659,0.094133719035881,0.726673909544918,0.0946268051548861,0.96018142203531,0.06750031437429084,0.6837411869117032,0.06746088886422842,0.7131703869878625,0.06742091656385127,0.6996084903705837,0.06755391900569127,0.7778609765705502,0.04287641444234498,0.5732492122851859,0.04188785284130655,0.5106965045939803,1617,PKA,PDE2,Haploid,frameshift,0.7878823542844575,0.02159159275582885,0.829242011261299,0.03134766855155923,0.9747648037735211,0.02011990644501303,0.8529387597094735,0.024028304875412316,0.8245136584470293,0.05080922308819454,0.5536560600043896,0.03545349188989612,0.745394644125223,0.030647550839102377,0.7185771251206179,0.016870993472223934,0.541608098577638,0.021188184550852734
0.08299796319387368,0.1539999954817708,0.09088347337255043,-0.0590559501939634,0.0916243164199871,0.06450489517470079,0.09134287886299564,0.019446266463155122,0.10714167386152988,-0.06833907866398672,0.0970312623965734,0.013414056059333757,0.16785174465615202,0.03812083855555467,0.16359527993935385,0.09689329715567266,0.15321332098611815,-0.01052151221530574,0.1195822551201094,-0.020727003115216056,0.1148079361451471,0.008746759657599603,0.11383682733100134,0.041884902459817304,0.10903690336181515,0.003977207250508609,0.10622127390182966,-0.004977211449736392,0.09480475213229218,0.12259979308269554,0.10044066408867543,0.03349663787466061,0.12667045098413962,-0.04800212143757702,0.08666122120799519,-0.009864865747860038,0.14322120673093683,0.1748939942775463,0.2318332860492097,,0.23051033110487779,inf,0.08605141251319347,0.07662295620789594,0.07894417939772934,0.04841190118752353,0.0787408321272271,0.09657659628136774,0.07711735495246334,0.07303380855912235,0.07425580863829155,0.048110353184100126,0.057145576943700115,0.07278231315659252,1641,other,other,Haploid,other,-0.005419855345203566,0.03402539341284659,inf,0.06396376676234554,0.056223848554418955,0.029441446617545608,-0.009373238357243505,0.03269346324391422,0.04036709947267207,0.05377173262948899,0.010472758892973208,0.03867402632159477,0.04403179218230459,0.03432473306243324,0.0736105262003581,0.02001790441460679,0.062052644053672674,0.032293350692321095
0.1046885732987443,-0.013584245032834424,0.11094941372197069,0.008974618258760786,0.12627185592975043,-0.1535727446494047,0.1109110992829599,0.1321928612027594,0.14313725227163795,0.0055021652116104495,0.114464925721089,0.06667445394124473,0.1661079820708655,0.20485024528269272,0.16315941660963657,0.15146129156706098,0.1531644523346985,-0.04179947740780975,0.11731835354942359,-0.036385029407123,0.11098195139473523,-0.04194731202282724,0.11428528966536418,0.03775742180433481,0.1106500827790854,-0.014619995840823876,0.10833535009408977,-0.03329877712220596,0.09494548366271177,0.19134659151333777,0.12934678122859336,-0.1749953556821979,0.14731641385777502,-0.043025178433276474,0.1156598602234332,-0.17589493378888452,0.21251844870048017,-0.018121155453149386,0.39065569873566436,,0.3339131070935138,inf,0.0813515345640172,-0.004690292863251542,0.07475217102954651,-0.008798447807092583,0.07604521679377575,-0.037815509855301764,0.07378145085108703,0.0750877958348014,0.06505764361147365,0.02548586216831063,0.05337241401387202,0.0028423322841570012,1683,other,other,Haploid,missense,-0.1366600000073174,0.04316800181924415,inf,0.09746528124355201,-0.047766355684415535,0.037757679337359636,0.07327787750898904,0.04042227978781023,0.10111486164037733,0.05353867783084387,-0.013609853686298435,0.038045493259056394,0.05471563885452952,0.03472167230778463,0.006588692342137025,0.019093632118369046,0.013047003935468322,0.02931927552195492
0.06190385003583681,0.8942171204819289,0.061554601172497524,0.9140494720946748,0.06364925740071933,0.5524562050461392,0.07290224019563811,0.8258652087998696,0.07438787689833862,0.7746275574800041,0.07352263665884708,0.7860032646654966,0.15641608873181698,0.7571819469292335,0.15260748847605848,0.740627548343162,0.15054106810157092,0.6282159141322707,0.10799306087300056,0.6188263070612102,0.10745979886375659,0.6147523809331708,0.10629349883673017,0.5420792566883899,0.09220160527359138,0.7902136449893367,0.09406384439595258,0.6104903922591941,0.09013112265863776,0.6811332384497261,0.06605355290236564,0.8526306591921501,0.06663357659743228,0.8421232184507781,0.06512807162567187,0.8451132272362348,0.09476565470701388,0.746764069503966,0.09759146929526269,0.7182904703130593,0.0994184001258168,0.9891620327521502,0.06797900441848348,0.6742631696410007,0.06792103158875568,0.718408051787671,0.06776199909524726,0.7301126975299455,0.06809954338695103,0.7916133125012677,0.04616352031932662,0.6932523250240035,0.044406990618554694,0.6100487634947117,1866,PKA,PDE2,Haploid,stop,0.8466282636353107,0.021977518567380422,0.8163220950303862,0.032406881388125634,0.7893085275938692,0.020785299484506976,0.7956659110836403,0.02453307213566517,0.7079105848407257,0.05104992272327637,0.5916599258856019,0.03574802555289532,0.6943979097385198,0.030701383432260098,0.7285704770029786,0.016985044340884048,0.6508437169293425,0.02263411117494741
0.07684674586307297,0.36056965472943003,0.07682368798469381,0.3056316120549624,0.07924104051521753,0.21276707662551048,0.08042769180588391,0.2780449281134167,0.09235689487870993,0.38194180576655623,0.08393492284924622,0.38050809139965175,0.15786289349023633,0.6270198450539037,0.15502460756550832,0.6277117313035031,0.15112752804038881,0.388651547526573,0.1097759449748546,0.374446545981185,0.10784796454593992,0.3090630687850197,0.10745286533040654,0.5308146967709699,0.09633176605500637,0.3733495518936799,0.09667758776708466,0.4895537187532585,0.0913395110312643,0.6176542984159762,0.0924820870711707,0.20258497619181398,0.10793737201566646,0.2572857340094445,0.08412143462048417,0.32891545166874325,0.1380685959548992,0.05934902761867029,0.17210293036458538,0.11846838912697007,0.17516159936570322,inf,0.07005775274777412,0.28162025484528935,0.0689993366909206,0.31311256801936177,0.06886502677676926,0.32905949448796307,0.06875915853796413,0.4321664408183512,0.0464932801362318,0.310363261134972,0.04553876665291995,0.13618952319293487,2037,Diploid,Diploid,Diploid,Diploid,0.26542052995654325,0.031284106414829004,inf,0.053298463889363844,0.29380684544327507,0.02587358642084661,0.34473120208960856,0.028429215505983402,0.5459564254285844,0.05154073856538256,0.4051083457053334,0.03611649168397724,0.49574755446963376,0.03157301632367361,0.3392836062692465,0.01729161241236714,0.22237316775949467,0.02300553675507593
